#L=%d, T=%.2f 
# E     M 
-35.20 -8.80 
-40.00 -6.00 
-30.40 7.20 
-30.40 2.80 
-38.40 -0.40 
-33.60 1.60 
-36.80 -5.60 
-32.00 0.00 
-32.80 6.00 
-43.20 0.00 
-42.40 -1.20 
-40.00 7.20 
-48.80 7.20 
-31.20 10.40 
-24.00 -5.20 
-51.20 -9.20 
-43.20 10.00 
-28.80 -2.40 
-41.60 -14.80 
-36.00 -10.40 
-40.80 -7.20 
-36.00 6.40 
-40.00 7.60 
-24.00 -1.20 
-31.20 1.60 
-37.60 -4.00 
-28.80 -5.20 
-32.00 6.40 
-28.80 -2.80 
-46.40 -6.40 
-36.80 4.80 
-37.60 4.00 
-40.00 -1.60 
-36.80 2.00 
-28.80 -6.00 
-37.60 -5.20 
-32.00 -6.40 
-39.20 7.20 
-34.40 6.40 
-47.20 -2.40 
-28.80 -5.20 
-28.80 -0.40 
-33.60 0.40 
-36.00 10.00 
-36.00 0.40 
-36.80 0.80 
-39.20 -13.20 
-35.20 2.40 
-32.00 3.20 
-36.80 -2.40 
-29.60 13.20 
-52.80 10.00 
-38.40 -7.60 
-31.20 -2.00 
-34.40 -0.40 
-28.80 -2.40 
-36.80 -0.80 
-32.00 -8.80 
-36.00 2.80 
-41.60 4.00 
-36.80 9.20 
-40.00 -7.60 
-36.00 9.20 
-43.20 3.20 
-29.60 -3.60 
-32.80 12.80 
-31.20 0.40 
-28.80 -2.00 
-34.40 8.80 
-27.20 -7.60 
-28.00 -2.80 
-35.20 -2.80 
-32.80 -11.60 
-32.00 3.20 
-31.20 3.60 
-25.60 -2.80 
-40.80 2.00 
-56.80 17.20 
-26.40 0.40 
-28.80 6.40 
-40.80 6.40 
-43.20 20.00 
-37.60 -10.80 
-43.20 -4.80 
-36.00 -15.60 
-38.40 -0.80 
-35.20 0.40 
-27.20 3.60 
-36.00 7.20 
-34.40 -4.80 
-32.00 6.00 
-29.60 2.00 
-40.80 7.20 
-35.20 6.40 
-30.40 -7.60 
-30.40 5.20 
-32.00 -4.80 
-47.20 9.60 
-34.40 6.40 
-32.80 5.60 
-44.00 -14.80 
-36.80 4.40 
-27.20 -7.20 
-28.80 -8.40 
-39.20 0.80 
-36.00 2.80 
-28.80 -0.40 
-31.20 5.20 
-31.20 -10.80 
-30.40 -8.80 
-37.60 -6.00 
-38.40 -4.40 
-40.00 12.00 
-30.40 15.20 
-48.00 -15.20 
-32.80 -3.60 
-46.40 6.00 
-36.00 4.40 
-25.60 11.20 
-37.60 -2.00 
-42.40 -1.20 
-42.40 -3.20 
-32.80 -6.00 
-34.40 9.20 
-33.60 1.60 
-32.80 -3.60 
-36.80 10.80 
-36.80 -2.00 
-36.80 1.60 
-33.60 9.20 
-49.60 -9.20 
-36.80 1.20 
-33.60 -3.60 
-36.80 -17.60 
-28.80 3.20 
-42.40 -4.40 
-41.60 4.40 
-30.40 3.20 
-22.40 4.80 
-44.00 -12.00 
-48.00 13.20 
-37.60 16.00 
-29.60 0.80 
-40.00 4.40 
-41.60 -8.40 
-26.40 8.00 
-44.00 2.80 
-40.00 -1.20 
-36.80 6.80 
-43.20 -20.00 
-40.80 -2.00 
-28.80 0.80 
-26.40 2.00 
-40.80 20.80 
-27.20 2.00 
-40.80 2.80 
-48.80 -4.40 
-36.00 6.80 
-26.40 5.20 
-29.60 -1.20 
-36.80 11.60 
-34.40 13.20 
-35.20 2.80 
-40.00 -3.20 
-34.40 -11.20 
-36.80 -10.80 
-37.60 13.20 
-46.40 -2.40 
-29.60 -2.40 
-36.80 4.40 
-25.60 -7.20 
-37.60 -11.20 
-39.20 -3.20 
-44.00 -5.20 
-44.80 -1.20 
-33.60 0.40 
-38.40 -16.00 
-40.00 15.60 
-37.60 -8.00 
-29.60 -1.60 
-36.00 -2.00 
-32.80 -7.20 
-36.00 -9.20 
-29.60 1.20 
-36.00 7.20 
-29.60 2.00 
-34.40 -10.40 
-35.20 -8.00 
-36.80 -4.80 
-35.20 -3.60 
-41.60 8.80 
-37.60 -4.00 
-35.20 4.80 
-35.20 7.20 
-36.80 7.60 
-21.60 0.80 
-32.80 -3.20 
-48.80 -4.80 
-19.20 -2.40 
-24.00 -0.40 
-37.60 -2.40 
-30.40 -6.40 
-35.20 8.80 
-44.80 6.00 
-33.60 -4.00 
-40.80 -2.00 
-44.80 -11.20 
-44.80 -7.20 
-34.40 7.60 
-30.40 1.20 
-35.20 2.00 
-27.20 -2.00 
-40.80 11.60 
-32.80 0.40 
-33.60 -12.00 
-38.40 0.40 
-24.00 4.80 
-28.80 -2.80 
-57.60 12.40 
-36.80 0.40 
-32.00 -2.80 
-36.00 6.80 
-42.40 2.00 
-46.40 5.20 
-29.60 9.60 
-37.60 -8.80 
-34.40 7.20 
-46.40 8.40 
-44.00 5.60 
-33.60 -11.20 
-32.80 3.20 
-39.20 -4.40 
-24.00 7.60 
-28.80 -5.60 
-37.60 1.60 
-39.20 6.40 
-34.40 -4.80 
-34.40 -4.40 
-27.20 -4.00 
-28.00 1.20 
-43.20 -0.40 
-28.80 4.80 
-35.20 1.60 
-39.20 8.40 
-40.80 -7.60 
-34.40 -9.60 
-43.20 2.40 
-30.40 -8.80 
-36.00 11.20 
-32.80 5.20 
-32.80 -2.40 
-25.60 -2.80 
-22.40 -3.20 
-37.60 -4.80 
-39.20 -14.00 
-31.20 -3.20 
-19.20 6.00 
-32.80 5.20 
-24.80 -1.60 
-31.20 -1.60 
-30.40 11.20 
-39.20 -4.40 
-36.80 -1.20 
-24.80 -1.20 
-32.00 5.20 
-35.20 -6.00 
