#L=%d, T=%.2f 
# E     M 
-128.80 -3.60 
-148.00 -42.40 
-133.60 -42.80 
-159.20 -47.60 
-149.60 -40.80 
-160.00 -2.40 
-144.00 1.60 
-156.00 -32.80 
-144.00 -14.80 
-155.20 -10.40 
-128.80 -4.00 
-156.80 -57.20 
-141.60 -16.40 
-132.80 -9.60 
-155.20 -45.20 
-151.20 -41.60 
-157.60 -22.80 
-162.40 -23.20 
-161.60 -23.60 
-149.60 -30.80 
-135.20 -31.20 
-132.80 -9.60 
-146.40 -2.00 
-146.40 -39.60 
-153.60 -38.00 
-157.60 -48.40 
-163.20 -33.20 
-156.80 -10.00 
-173.60 -10.00 
-164.00 -38.00 
-145.60 -37.20 
-143.20 -20.40 
-116.80 5.60 
-151.20 12.00 
-140.80 -36.00 
-160.80 -37.60 
-125.60 -6.40 
-150.40 -23.60 
-140.80 -21.20 
-136.80 -2.80 
-122.40 5.20 
-153.60 -51.20 
-117.60 2.40 
-152.80 -1.20 
-142.40 -2.00 
-137.60 4.40 
-132.00 -13.20 
-132.00 -5.20 
-160.80 -50.40 
-127.20 -25.60 
-112.80 -35.20 
-155.20 -36.40 
-141.60 -30.00 
-139.20 -36.80 
-152.00 -33.60 
-148.80 -12.80 
-141.60 -32.80 
-171.20 -45.20 
-143.20 -12.00 
-152.80 -13.60 
-157.60 18.00 
-148.00 -27.20 
-158.40 -19.60 
-168.00 -30.80 
-160.80 -22.00 
-157.60 -39.60 
-152.00 -44.00 
-159.20 -10.80 
-164.80 -29.20 
-144.00 -18.00 
-154.40 -32.00 
-154.40 -39.20 
-132.80 -24.40 
-153.60 -44.40 
-136.80 -32.00 
-163.20 -28.80 
-144.80 -32.40 
-160.00 -34.40 
-156.00 -28.80 
-168.00 -33.60 
-120.80 -24.00 
-192.80 -50.80 
-160.00 -51.60 
-161.60 -61.20 
-148.00 -36.00 
-138.40 -42.00 
-140.80 -47.20 
-135.20 -33.60 
-172.00 -28.40 
-144.80 -31.20 
-134.40 6.40 
-124.80 3.20 
-163.20 -52.80 
-135.20 -6.80 
-136.00 -16.80 
-170.40 -22.40 
-148.00 -18.80 
-158.40 -41.60 
-144.80 -17.60 
-145.60 0.80 
-141.60 -8.00 
-141.60 -4.40 
-134.40 -9.60 
-132.80 -22.00 
-147.20 -25.20 
-153.60 -30.00 
-149.60 -36.80 
-163.20 -48.40 
-132.00 -20.80 
-151.20 -15.60 
-145.60 -23.60 
-125.60 -13.20 
-144.00 -28.80 
-144.00 -48.40 
-148.80 -4.40 
-142.40 -10.80 
-143.20 -29.20 
-128.00 -16.40 
-147.20 -1.20 
-165.60 -36.80 
-157.60 -42.00 
-134.40 -16.80 
-149.60 -20.00 
-136.00 2.80 
-152.80 -25.20 
-158.40 5.60 
-142.40 -29.60 
-158.40 -15.20 
-145.60 -32.40 
-152.00 -13.20 
-133.60 -20.40 
-156.80 -18.40 
-136.80 -26.80 
-151.20 -27.60 
-148.00 -28.00 
-144.80 -25.60 
-136.00 -20.80 
-170.40 -22.00 
-134.40 -27.60 
-134.40 -19.60 
-156.00 -38.00 
-157.60 -6.00 
-132.80 -11.20 
-134.40 -10.40 
-140.80 -40.40 
-158.40 -40.80 
-140.80 -26.40 
-142.40 -13.20 
-152.00 -21.20 
-176.00 -4.00 
-152.00 -7.20 
-131.20 -26.40 
-121.60 24.80 
-152.00 -19.60 
-154.40 -40.80 
-147.20 -28.40 
-161.60 -39.60 
-142.40 -28.00 
-152.80 -13.20 
-170.40 -29.60 
-154.40 -2.80 
