#L=%d, T=%.2f 
# E     M 
-143.20 -47.20 
-161.60 -38.00 
-140.80 -31.20 
-148.00 -22.80 
-136.00 -20.00 
-149.60 -34.80 
-132.00 2.40 
-165.60 -18.40 
-124.00 -10.40 
-128.00 2.80 
-173.60 -62.00 
-155.20 -31.60 
-131.20 -8.40 
-158.40 -50.40 
-135.20 -10.00 
-139.20 -26.40 
-143.20 -23.60 
-163.20 -44.80 
-154.40 -8.40 
-124.80 -20.40 
-168.80 -7.60 
-143.20 -32.80 
-148.00 -22.40 
-141.60 -28.00 
-132.80 -0.80 
-156.80 -48.00 
-152.00 -28.40 
-125.60 0.00 
-136.80 -27.60 
-137.60 -0.80 
-149.60 -24.80 
-160.80 -40.80 
-140.00 -9.20 
-150.40 -22.00 
-150.40 -4.00 
-130.40 9.20 
-154.40 -19.60 
-116.00 -7.60 
-144.80 21.20 
-143.20 -26.80 
-120.80 12.00 
-145.60 -12.40 
-156.80 -30.40 
-169.60 -24.40 
-148.80 -44.00 
-144.80 -13.20 
-152.80 -23.60 
-131.20 -16.80 
-140.80 5.20 
-169.60 -16.40 
-169.60 -56.80 
-145.60 -4.80 
-128.00 -28.00 
-150.40 -26.80 
-180.80 -46.40 
-136.00 -32.00 
-132.80 -12.40 
-170.40 -23.60 
-145.60 -36.40 
-143.20 23.20 
-153.60 -25.60 
-167.20 -66.00 
-143.20 -8.00 
-158.40 -40.40 
-176.80 -39.60 
-130.40 -4.80 
-151.20 -38.80 
-138.40 -20.00 
-150.40 -9.20 
-134.40 -29.60 
-152.80 -32.80 
-160.00 -12.80 
-143.20 -28.00 
-120.00 -17.20 
-154.40 -44.80 
-148.00 -5.60 
-131.20 -6.00 
-135.20 -30.40 
-143.20 -22.80 
-152.80 -31.20 
-148.00 -26.80 
-166.40 -23.60 
-147.20 -13.60 
-130.40 -20.40 
-155.20 -44.40 
-149.60 -40.80 
-128.00 8.80 
-150.40 -33.60 
-146.40 -24.00 
-142.40 4.80 
-155.20 -25.20 
-147.20 -5.60 
-139.20 -21.20 
-176.00 -62.00 
-128.80 -45.60 
-137.60 -12.00 
-149.60 -28.40 
-145.60 -33.20 
-137.60 -23.20 
-164.80 -54.80 
-152.80 -3.20 
-140.80 -26.40 
-137.60 1.20 
-140.80 20.00 
-132.80 2.80 
-139.20 -8.00 
-132.80 -5.20 
-140.00 4.80 
-153.60 -26.80 
-171.20 -17.20 
-138.40 -44.40 
-165.60 -42.80 
-147.20 -32.80 
-147.20 -16.40 
-142.40 -26.40 
-155.20 -16.00 
-140.00 -24.40 
-132.80 -1.20 
-140.00 -10.80 
-140.80 -32.80 
-175.20 -28.80 
-154.40 -53.20 
-129.60 0.40 
-144.80 -24.40 
-159.20 -40.40 
-145.60 -5.20 
-140.00 -6.00 
-143.20 -4.80 
-145.60 -21.60 
-130.40 -40.40 
-150.40 -40.00 
-164.00 -35.60 
-152.00 -24.40 
-144.00 4.40 
-131.20 -17.20 
-155.20 -36.00 
-144.00 -19.60 
-140.80 -24.00 
-141.60 -9.60 
-147.20 -6.80 
